date,equity,return,benchmark_return,leverage,cost,cash_weight,C0_w,C1_w,C2_w,C3_w,C4_w,C5_w,C6_w,C7_w,C8_w,C9_w
2020-11-30,118.77330974608128,0.0017464105039834976,0.0,3.0,0.000627413799520582,0.1339712,0.15135787,0.1313199,0.060649775,0.109950215,0.05568145,0.06150402,0.05568145,0.1285212,0.05568145,0.05568145
2020-12-01,119.29652290791302,0.0044051362201571465,0.0,3.0,0.000721602002158761,0.09274244,0.09042271,0.06885626,0.097920455,0.057283062,0.057283062,0.057283062,0.15571152,0.10950293,0.057283062,0.15571152
2020-12-02,119.96893222732953,0.00563643267378211,0.0917545,3.0,0.0006843420560471714,0.047940608,0.1303161,0.10958756,0.07936402,0.047940608,0.1303161,0.1303161,0.1303161,0.053803615,0.058706228,0.081392884
2020-12-03,120.54107448295603,0.004769127815961838,0.0,3.0,0.0006898362771607935,0.1636576,0.1636576,0.060206264,0.060206264,0.060206264,0.1636576,0.060206264,0.060206264,0.060206264,0.08758341,0.060206264
2020-12-04,118.1922170759841,-0.019485952332615852,0.0,3.0,0.000624385429546237,0.0667154,0.14941351,0.0667154,0.0667154,0.0667154,0.0667154,0.0667154,0.0667154,0.16238445,0.15447888,0.0667154
2020-12-06,117.94474716193847,-0.0020937672816216946,0.0,3.0,0.0005349920829758048,0.06673363,0.06673363,0.18140082,0.06673363,0.1032656,0.06679731,0.06673363,0.06673363,0.06673363,0.18140082,0.06673363
2020-12-07,118.14461161870018,0.0016945546958595514,0.0048154593,3.0,0.000678099284414202,0.06838429,0.06838429,0.06838429,0.10466912,0.13638958,0.18588777,0.06838429,0.08574604,0.06838429,0.06838429,0.07700177
2020-12-08,118.7066733052731,0.004757371265441179,0.0,3.0,0.0008087715250439942,0.16690753,0.061401844,0.061401844,0.061401844,0.061401844,0.061401844,0.061401844,0.16690753,0.06666235,0.06420399,0.16690753
2020-12-09,118.3160083546712,-0.0032910348381847143,0.0,3.0,0.000984029844403267,0.05948637,0.09401259,0.05948637,0.05948637,0.16170073,0.05948637,0.16170073,0.05948637,0.097547375,0.12812038,0.05948637
2020-12-10,118.21841318514961,-0.0008248433005064726,0.0,3.0,0.0007950572180561721,0.062038545,0.15890816,0.07175192,0.15890816,0.06818286,0.075294785,0.058459044,0.09019819,0.058459044,0.09894916,0.09885006
2020-12-11,117.00428900126433,-0.010270184837281704,0.0,3.0,0.0006172144785523415,0.056131646,0.13303079,0.056131646,0.056131646,0.1467645,0.056131646,0.056131646,0.056131646,0.15258165,0.12121159,0.10962156
